Tec;Probab;Probab Acum;Números Aleatórios;;;
;;;0,374523148;15;;
;;;0,142338328;10;;
;;;0,407513657;15;;
;;;0,17709891;10;;
;;;0,860072634;25;;
;;;0,27497177;10;;
;;;0,821832942;25;;
;;;0,757255776;25;;
;;;0,871150853;25;;
;;;0,325083163;15;;
;;;0,407879879;15;;
;;;0,83108005;25;;
;;;0,030610065;5;;
;;;0,073000275;5;;
;;;0,377788629;15;;
;;;0,602649007;20;;
;;;0,705252235;20;;
;;;0,981414228;30;;
;;;0,154637288;10;;
;;;0,869533372;25;;
;;;0,801782281;25;;
;;;0,932096316;30;;
;;;0,786828211;25;;
;;;0,905087436;30;;
;;;0,744560076;20;;
;;;0,41810358;15;;
;;;0,996826075;30;;
;;;0,436841945;15;;
;;;0,166112247;10;;
;;;0,597094638;15;;
;;;0,646259957;20;;
;;;0,376384777;15;;
;;;0,341868343;15;;
;;;0,112125004;10;;
;;;0,898220771;25;;
;;;0,457808161;15;;
;;;0,900112918;30;;
;;;0,086519974;5;;
;;;0,857844783;25;;
;;;0,44041261;15;;
;;;0,838831751;25;;
;;;0,198675497;10;;
;;;0,972838527;30;;
;;;0,03213599;5;;
;;;0,380291147;15;;
;;;0,243171484;10;;
;;;0,975157933;30;;
;;;0,190099796;10;;
;;;0,694875942;20;;
;;;0,084536271;5;;
;;;0,644642476;20;;
;;;0,954100162;30;;
;;;0,024964141;5;;
;;;0,409924619;15;;
;;;0,17648854;10;;
;;;0,469557787;15;;
;;;0,241126743;10;;
;;;0,186468093;10;;
;;;0,433118686;15;;
;;;0,356700339;15;;
;;;0,360423597;15;;
;;;0,230567339;10;;
;;;0,862483596;25;;
;;;0,080904569;5;;
;;;0,059389019;5;;
;;;0,794305246;25;;
;;;0,363170263;15;;
;;;0,481765191;15;;
;;;0,71233253;20;;
;;;0,575701163;15;;
;;;0,878597369;25;;
;;;0,116489151;10;;
;;;0,985961486;30;;
;;;0,059358501;5;;
;;;0,000335704;5;;
;;;0,573992126;15;;
;;;0,522263253;15;;
;;;0,593188269;15;;
;;;0,362987152;15;;
;;;0,41584521;15;;
;;;0,740440077;20;;
;;;0,107730338;10;;
;;;0,1109653;10;;
;;;0,900662252;30;;
;;;0,289040803;10;;
;;;0,884334849;25;;
;;;0,219031343;10;;
;;;0,147679067;10;;
;;;0,179937132;10;;
;;;0,27845088;10;;
;;;0,947447127;30;;
;;;0,896267586;25;;
;;;0,135166478;10;;
;;;0,804315317;25;;
;;;0,213049715;10;;
;;;0,517075106;15;;
;;;0,177739799;10;;
;;;0,486922819;15;;
;;;0,158085879;10;;
;;;0,431836909;15;;
;;;0,998138371;30;;
;;;0,8882107;25;;
;;;0,696920682;20;;
;;;0,597277749;15;;
;;;0,127170629;10;;
;;;0,713034455;20;;
;;;0,322733238;15;;
;;;0,209692679;10;;
;;;0,446943571;15;;
;;;0,401654103;15;;
;;;0,955687124;30;;
;;;0,286873989;10;;
;;;0,070741905;5;;
;;;0,614612262;20;;
;;;0,112460707;10;;
;;;0,28275399;10;;
;;;0,123508408;10;;
;;;0,016663106;5;;
;;;0,180333872;10;;
;;;0,391857662;15;;
;;;0,453871273;15;;
;;;0,265602588;10;;
;;;0,075045015;5;;
;;;0,699270608;20;;
;;;0,808984649;25;;
;;;0,612445448;20;;
;;;0,065431684;5;;
;;;0,832575457;25;;
;;;0,503769036;15;;
;;;0,019318216;5;;
;;;0,044953764;5;;
;;;0,272164068;10;;
;;;0,115207373;10;;
;;;0,20105594;10;;
;;;0,031708731;5;;
;;;0,975768303;30;;
;;;0,233497116;10;;
;;;0,496841334;15;;
;;;0,17853328;10;;
;;;0,473738823;15;;
;;;0,801141392;25;;
;;;0,978362377;30;;
;;;0,0737022;5;;
;;;0,091555528;5;;
;;;0,070772423;5;;
;;;0,700216681;20;;
;;;0,61424604;20;;
;;;0,455122532;15;;
;;;0,714194159;20;;
;;;0,499588;15;;
;;;0,232490005;10;;
;;;0,935728019;30;;
;;;0,111911374;10;;
;;;0,250679037;10;;
;;;0,757713553;25;;
;;;0,190771203;10;;
;;;0,356730857;15;;
;;;0,980468154;30;;
;;;0,693350017;20;;
;;;0,456373791;15;;
;;;0,00061037;5;;
;;;0,752128666;25;;
;;;0,191930906;10;;
;;;0,748069704;20;;
;;;0,077455977;5;;
;;;0,722525712;20;;
;;;0,508316294;15;;
;;;0,626209296;20;;
;;;0,432111576;15;;
;;;0,279213843;10;;
;;;0,212500381;10;;
;;;0,68181402;20;;
;;;0,887752922;25;;
;;;0,664326914;20;;
;;;0,943937498;30;;
;;;0,399517808;15;;
;;;0,281838435;10;;
;;;0,990691855;30;;
;;;0,987609485;30;;
;;;0,553727836;15;;
;;;0,903073214;30;;
;;;0,056947539;5;;
;;;0,453901791;15;;
;;;0,794183172;25;;
;;;0,359447005;15;;
;;;0,867763298;25;;
;;;0,343241676;15;;
;;;0,577105014;15;;
;;;0,40949736;15;;
;;;0,264992218;10;;
;;;0,276650288;10;;
;;;0,098635823;5;;
;;;0,787713248;25;;
;;;0,577166051;15;;
;;;0,173528245;10;;
;;;0,386181219;15;;
;;;0,555040132;15;;
;;;0,692098758;20;;
;;;0,658162175;20;;
;;;0,20413831;10;;
;;;0,006439405;5;;
;;;0,459791864;15;;
;;;0,475661489;15;;
;;;0,930784021;30;;
;;;0,666005432;20;;
;;;0,831934568;25;;
;;;0,699392682;20;;
;;;0,061494797;5;;
;;;0,401379437;15;;
;;;0,643574328;20;;
;;;0,010101627;5;;
;;;0,495803705;15;;
;;;0,188482315;10;;
;;;0,443922239;15;;
;;;0,829126865;25;;
;;;0,2633137;10;;
;;;0,558000427;15;;
;;;0,282052065;10;;
;;;0,585863826;15;;
;;;0,845789972;25;;
;;;0,254676962;10;;
;;;0,854029969;25;;
;;;0,901577807;30;;
;;;0,750907926;25;;
;;;0,140629292;10;;
;;;0,917569506;30;;
;;;0,970488601;30;;
;;;0,494338816;15;;
;;;0,874416334;25;;
;;;0,380504776;15;;
;;;0,919003876;30;;
;;;0,646382031;20;;
;;;0,396221809;15;;
;;;0,969481491;30;;
;;;0,425305948;15;;
;;;0,098849452;5;;
;;;0,751457259;25;;
;;;0,884701071;25;;
;;;0,379375591;15;;
;;;0,20966216;10;;
;;;0,283150731;10;;
;;;0,347544786;15;;
;;;0,865657521;25;;
;;;0,979857784;30;;
;;;0,724967193;20;;
;;;0,446821497;15;;
;;;0,249061556;10;;
;;;0,920590838;30;;
;;;0,225440229;10;;
;;;0,190160833;10;;
;;;0,645893735;20;;
;;;0,765617847;25;;
;;;0,835840938;25;;
;;;0,166753136;10;;
;;;0,560533464;15;;
;;;0,685781426;20;;
;;;0,491317484;15;;
;;;0,727622303;20;;
;;;0,969664602;30;;
;;;0,161687063;10;;
;;;0,018189032;5;;
;;;0,089785455;5;;
;;;0,634846034;20;;
;;;0,170842616;10;;
;;;0,197332682;10;;
;;;0,270424512;10;;
;;;0,924954985;30;;
;;;0,845484787;25;;
;;;0,415784173;15;;
;;;0,257454146;10;;
;;;0,929471725;30;;
;;;0,257271035;10;;
;;;0,937253945;30;;
;;;0,322611164;15;;
;;;0,144291513;10;;
;;;0,485610523;15;;
;;;0,323282571;15;;
;;;0,883327738;25;;
;;;0,510879849;15;;
;;;0,624622333;20;;
;;;0,035798212;5;;
;;;0,819849239;25;;
;;;0,090060121;5;;
;;;0,886654256;25;;
;;;0,752830592;25;;
;;;0,653614917;20;;
;;;0,152195807;10;;
;;;0,457289346;15;;
;;;0,427869503;15;;
;;;0,492965484;15;;
;;;0,964354381;30;;
;;;0,258583331;10;;
;;;0,625324259;20;;
;;;0,153172399;10;;
;;;0,055909909;5;;
;;;0,276863918;10;;
;;;0,162022767;10;;
;;;0,356089969;15;;
;;;0,244331187;10;;
;;;0,611255226;20;;
;;;0,586962493;15;;
;;;0,416302988;15;;
;;;0,201452681;10;;
;;;0,898983734;25;;
;;;0,529862362;15;;
;;;0,319956053;15;;
;;;0,842402417;25;;
;;;0,274025697;10;;
;;;0,450483718;15;;
;;;0,602252266;20;;
;;;0,317850276;15;;
;;;0,515274514;15;;
;;;0,819452498;25;;
;;;0,930143132;30;;
;;;0,891232032;25;;
;;;0,540208136;15;;
;;;0,261726737;10;;
;;;0,796258431;25;;
;;;0,481521043;15;;
;;;0,900631733;30;;
;;;0,694662313;20;;
;;;0,230445265;10;;
;;;0,15396588;10;;
;;;0,436628315;15;;
;;;0,990966521;30;;
;;;0,935209204;30;;
;;;0,338724937;15;;
;;;0,744987335;20;;
;;;0,198736534;10;;
;;;0,751121555;25;;
;;;0,059541612;5;;
;;;0,618182928;20;;
;;;0,849238563;25;;
;;;0,85851619;25;;
;;;0,953428755;30;;
;;;0,110538041;10;;
;;;0,38349559;15;;
;;;0,622058779;20;;
;;;0,362529374;15;;
;;;0,387371441;15;;
;;;0,229895932;10;;
;;;0,483779412;15;;
;;;0,279671621;10;;
;;;0,013733329;5;;
;;;0,562913907;15;;
;;;0,811334574;25;;
;;;0,42854091;15;;
;;;0,838801233;25;;
;;;0,27497177;10;;
;;;0,107638783;10;;
;;;0,259681997;10;;
;;;0,132206183;10;;
;;;0,192327647;10;;
;;;0,488143559;15;;
;;;0,144291513;10;;
;;;0,128635517;10;;
;;;0,066499832;5;;
;;;0,831598865;25;;
;;;0,546037172;15;;
;;;0,636890774;20;;
;;;0,372173223;15;;
;;;0,511337626;15;;
;;;0,452803125;15;;
;;;0,869411298;25;;
;;;0,443067721;15;;
;;;0,112643818;10;;
;;;0,849635304;25;;
;;;0,149082919;10;;
;;;0,976958525;30;;
;;;0,042664876;5;;
;;;0,51350444;15;;
;;;0,649159215;20;;
;;;0,44102298;15;;
;;;0,439252907;15;;
;;;0,912228767;30;;
;;;0,822382275;25;;
;;;0,409039583;15;;
;;;0,284920804;10;;
;;;0,487411115;15;;
;;;0,676229133;20;;
;;;0,361095004;15;;
;;;0,131962035;10;;
;;;0,104098636;10;;
;;;0,54976043;15;;
;;;0,977813044;30;;
;;;0,345377972;15;;
;;;0,947264016;30;;
;;;0,548814356;15;;
;;;0,45966979;15;;
;;;0,269325846;10;;
;;;0,64680929;20;;
;;;0,29566332;10;;
;;;0,903286843;30;;
;;;0,22400586;10;;
;;;0,912717063;30;;
;;;0,149327067;10;;
;;;0,265205847;10;;
;;;0,738547929;20;;
;;;0,460646382;15;;
;;;0,552934355;15;;
;;;0,945219275;30;;
;;;0,926725059;30;;
;;;0,510452589;15;;
;;;0,664052248;20;;
;;;0,519669179;15;;
;;;0,411328471;15;;
;;;0,637531663;20;;
;;;0,92486343;30;;
;;;0,656910916;20;;
;;;0,703756829;20;;
;;;0,259468368;10;;
;;;0,727591784;20;;
;;;0,744987335;20;;
;;;0,44471572;15;;
;;;0,538468581;15;;
;;;0,832270272;25;;
;;;0,264168218;10;;
;;;0,412793359;15;;
;;;0,981048006;30;;
;;;0,69246498;20;;
;;;0,434339427;15;;
;;;0,706717124;20;;
;;;0,516281625;15;;
;;;0,345561083;15;;
;;;0,169194617;10;;
;;;0,007477035;5;;
;;;0,333933531;15;;
;;;0,023651845;5;;
;;;0,868617817;25;;
;;;0,327249977;15;;
;;;0,2633137;10;;
;;;0,141605884;10;;
;;;0,079500717;5;;
;;;0,150456252;10;;
;;;0,974730674;30;;
;;;0,818079165;25;;
;;;0,557878353;15;;
;;;0,37388226;15;;
;;;0,784051027;25;;
;;;0,586016419;15;;
;;;0,761803034;25;;
;;;0,951811274;30;;
;;;0,342661824;15;;
;;;0,449110385;15;;
;;;0,307718131;15;;
;;;0,652485733;20;;
;;;0,992706076;30;;
;;;0,939909055;30;;
;;;0,420850246;15;;
;;;0,832239753;25;;
;;;0,070101016;5;;
;;;0,3361919;15;;
;;;0,910672323;30;;
;;;0,633198035;20;;
;;;0,936002686;30;;
;;;0,692068239;20;;
;;;0,703482162;20;;
;;;0,511429182;15;;
;;;0,017578661;5;;
;;;0,839320048;25;;
;;;0,46253853;15;;
;;;0,501113926;15;;
;;;0,640675069;20;;
;;;0,016022217;5;;
;;;0,327433088;15;;
;;;0,121341594;10;;
;;;0,933835871;30;;
;;;0,278481399;10;;
;;;0,303933836;15;;
;;;0,332010865;15;;
;;;0,586382641;15;;
;;;0,352061525;15;;
;;;0,335306864;15;;
;;;0,444380016;15;;
;;;0,741111484;20;;
;;;0,078402051;5;;
;;;0,586687826;15;;
;;;0,393261513;15;;
;;;0,803003021;25;;
;;;0,114108707;10;;
;;;0,973448897;30;;
;;;0,276741844;10;;
;;;0,445234535;15;;
;;;0,03787347;5;;
;;;0,465071566;15;;
;;;0,569566942;15;;
;;;0,593646046;15;;
;;;0,521988586;15;;
;;;0,195715201;10;;
;;;0,916806543;30;;
;;;0,670918912;20;;
;;;0,724448378;20;;
;;;0,912442396;30;;
;;;0,913663137;30;;
;;;0,882045961;25;;
;;;0,558275094;15;;
;;;0,792687765;25;;
;;;0,778099918;25;;
;;;0,821680349;25;;
;;;0,993774224;30;;
;;;0,162388989;10;;
;;;0,322092349;15;;
;;;0,185338908;10;;
;;;0,050355541;5;;
;;;0,145268105;10;;
;;;0,127994629;10;;
;;;0,865199744;25;;
;;;0,634266182;20;;
;;;0,775475326;25;;
;;;0,336252937;15;;
;;;0,211767937;10;;
;;;0,877651296;25;;
;;;0,603839228;20;;
;;;0,950743126;30;;
;;;0,743339335;20;;
;;;0,136661885;10;;
;;;0,330240791;15;;
;;;0,067812128;5;;
;;;0,083223975;5;;
;;;0,303323466;15;;
;;;0,491927854;15;;
;;;0,935666982;30;;
;;;0,40745262;15;;
;;;0,588488418;15;;
;;;0,740043336;20;;
;;;0,249671926;10;;
;;;0,182927946;10;;
;;;0,431592761;15;;
;;;0,735282449;20;;
;;;0,590685751;15;;
;;;0,478347118;15;;
;;;0,693594165;20;;
;;;0,194006165;10;;
;;;0,411816767;15;;
;;;0,628131962;20;;
;;;0,789574877;25;;
;;;0,115756706;10;;
;;;0,480483413;15;;
;;;0,531601917;15;;
;;;0,916684469;30;;
;;;0,723899045;20;;
;;;0,181890316;10;;
;;;0,367748039;15;;
;;;0,034424879;5;;
;;;0,150181585;10;;
;;;0,589739677;15;;
;;;0,007629627;5;;
;;;0,75286111;25;;
;;;0,395092624;15;;
;;;0,711203345;20;;
;;;0,905026399;30;;
;;;0,785363323;25;;
;;;0,594286935;15;;
;;;0,811487167;25;;
;;;0,746940519;20;;
;;;0,122135075;10;;
;;;0,123294778;10;;
;;;0,225287637;10;;
;;;0,645191809;20;;
;;;0,580614643;15;;
;;;0,571489608;15;;
;;;0,560350352;15;;
;;;0,150120548;10;;
;;;0,8890347;25;;
;;;0,115848262;10;;
;;;0,699972533;20;;
;;;0,868068484;25;;
;;;0,959562975;30;;
;;;0,327097385;15;;
;;;0,51084933;15;;
;;;0,963225196;30;;
;;;0,507003998;15;;
;;;0,938108463;30;;
;;;0,661854915;20;;
;;;0,325815607;15;;
;;;0,669667653;20;;
;;;0,606891079;20;;
;;;0,460646382;15;;
;;;0,687612537;20;;
;;;0,78807947;25;;
;;;0,204779199;10;;
;;;0,114169744;10;;
;;;0,465498825;15;;
;;;0,998596149;30;;
;;;0,661214026;20;;
;;;0,318918424;15;;
;;;0,615436262;20;;
;;;0,79729606;25;;
;;;0,896542253;25;;
;;;0,587817011;15;;
;;;0,276833399;10;;
;;;0,231147191;10;;
;;;0,873836482;25;;
;;;0,219519639;10;;
;;;0,489669485;15;;
;;;0,872280038;25;;
;;;0,301248207;15;;
;;;0,31675161;15;;
;;;0,764793847;25;;
;;;0,231452376;10;;
;;;0,015808588;5;;
;;;0,759361553;25;;
;;;0,789178137;25;;
;;;0,767784661;25;;
;;;0,580431532;15;;
;;;0,539048433;15;;
;;;0,047151097;5;;
;;;0,149784845;10;;
;;;0,124546037;10;;
;;;0,361552782;15;;
;;;0,638935514;20;;
;;;0,925199133;30;;
;;;0,960722678;30;;
;;;0,922574541;30;;
;;;0,07739494;5;;
;;;0,254768517;10;;
;;;0,007446516;5;;
;;;0,763908811;25;;
;;;0,345225379;15;;
;;;0,86712241;25;;
;;;0,550126652;15;;
;;;0,115756706;10;;
;;;0,992248299;30;;
;;;0,890316477;25;;
;;;0,371044038;15;;
;;;0,631977294;20;;
;;;0,555772576;15;;
;;;0,716818751;20;;
;;;0,779656362;25;;
;;;0,423505356;15;;
;;;0,084139531;5;;
;;;0,557695242;15;;
;;;0,574816126;15;;
;;;0,297555467;10;;
;;;0,044862209;5;;
;;;0,842799158;25;;
;;;0,46949675;15;;
;;;0,607715079;20;;
;;;0,399212622;15;;
;;;0,122531816;10;;
;;;0,01004059;5;;
;;;0,621784112;20;;
;;;0,123569445;10;;
;;;0,628345592;20;;
;;;0,520554216;15;;
;;;0,813348796;25;;
;;;0,959776605;30;;
;;;0,146946623;10;;
;;;0,103915525;10;;
;;;0,983550523;30;;
;;;0,674794763;20;;
;;;0,366069521;15;;
;;;0,230872524;10;;
;;;0,619006928;20;;
;;;0,611896115;20;;
;;;0,346415601;15;;
;;;0,948149052;30;;
;;;0,392620624;15;;
;;;0,813562426;25;;
;;;0,277382733;10;;
;;;0,236915189;10;;
;;;0,212836085;10;;
;;;0,498275704;15;;
;;;0,171880245;10;;
;;;0,553086947;15;;
;;;0,728232673;20;;
;;;0,172002319;10;;
;;;0,657094028;20;;
;;;0,080141606;5;;
;;;0,69328898;20;;
;;;0,155674917;10;;
;;;0,516891995;15;;
;;;0,726584674;20;;
;;;0,101901303;10;;
;;;0,809808649;25;;
;;;0,142826624;10;;
;;;0,39823603;15;;
;;;0,494735557;15;;
;;;0,237769707;10;;
;;;0,549394208;15;;
;;;0,577837458;15;;
;;;0,34623249;15;;
;;;0,748954741;20;;
;;;0,109775079;10;;
;;;0,741721854;20;;
;;;0,938596759;30;;
;;;0,862636189;25;;
;;;0,669026765;20;;
;;;0,646382031;20;;
;;;0,627735221;20;;
;;;0,13431196;10;;
;;;0,189977721;10;;
;;;0,015076144;5;;
;;;0,90868862;30;;
;;;0,585528123;15;;
;;;0,588946196;15;;
;;;0,655995361;20;;
;;;0,185399945;10;;
;;;0,01843318;5;;
;;;0,916989654;30;;
;;;0,543473617;15;;
;;;0,652424696;20;;
;;;0,996490371;30;;
;;;0,542985321;15;;
;;;0,893459883;25;;
;;;0,193853572;10;;
;;;0,772026734;25;;
;;;0,495345927;15;;
;;;0,763939329;25;;
;;;0,706289865;20;;
;;;0,942960906;30;;
;;;0,617603076;20;;
;;;0,212622456;10;;
;;;0,751701407;25;;
;;;0,118717002;10;;
;;;0,695242164;20;;
;;;0,541886654;15;;
;;;0,946775719;30;;
;;;0,377513962;15;;
;;;0,208990753;10;;
;;;0,663289285;20;;
;;;0,994781335;30;;
;;;0,795678579;25;;
;;;0,871852779;25;;
;;;0,11239967;10;;
;;;0,766136662;25;;
;;;0,830561235;25;;
;;;0,60502945;20;;
;;;0,74507889;20;;
;;;0,33436079;15;;
;;;0,838373974;25;;
;;;0,109988708;10;;
;;;0,646839808;20;;
;;;0,373088778;15;;
;;;0,507766961;15;;
;;;0,692342906;20;;
;;;0,286324656;10;;
;;;0,82064272;25;;
;;;0,490951262;15;;
;;;0,493667409;15;;
;;;0,444044313;15;;
;;;0,218695639;10;;
;;;0,013000885;5;;
;;;0,788384655;25;;
;;;0,94799646;30;;
;;;0,630817591;20;;
;;;0,741355632;20;;
;;;0,500534074;15;;
;;;0,746848964;20;;
;;;0,547196875;15;;
;;;0,695852535;20;;
;;;0,598376415;15;;
;;;0,352610858;15;;
;;;0,68242439;20;;
;;;0,481429487;15;;
;;;0,521439253;15;;
;;;0,18344676;10;;
;;;0,071535386;5;;
;;;0,624195074;20;;
;;;0,297463912;10;;
;;;0,838221381;25;;
;;;0,371654408;15;;
;;;0,292123173;10;;
;;;0,504959258;15;;
;;;0,833857234;25;;
;;;0,774468215;25;;
;;;0,182012391;10;;
;;;0,737601856;20;;
;;;0,837092196;25;;
;;;0,436658834;15;;
;;;0,85360271;25;;
;;;0,726981414;20;;
;;;0,921262246;30;;
;;;0,834040345;25;;
;;;0,292001099;10;;
;;;0,77968688;25;;
;;;0,879909665;25;;
;;;0,94573809;30;;
;;;0,980407117;30;;
;;;0,685171056;20;;
;;;0,128360851;10;;
;;;0,67464217;20;;
;;;0,263161107;10;;
;;;0,750541704;25;;
;;;0,224372082;10;;
;;;0,410657064;15;;
;;;0,281716361;10;;
;;;0,118503372;10;;
;;;0,539017914;15;;
;;;0,142582476;10;;
;;;0,263557848;10;;
;;;0,024933622;5;;
;;;0,109408856;10;;
;;;0,025025178;5;;
;;;0,446394238;15;;
;;;0,151890622;10;;
;;;0,204351939;10;;
;;;0,807000946;25;;
;;;0,41788995;15;;
;;;0,732779931;20;;
;;;0,63389996;20;;
;;;0,027466659;5;;
;;;0,153080844;10;;
;;;0,565599536;15;;
;;;0,334421827;15;;
;;;0,385509812;15;;
;;;0,530137028;15;;
;;;0,590838343;15;;
;;;0,260505997;10;;
;;;0,189855647;10;;
;;;0,605639821;20;;
;;;0,189764092;10;;
;;;0,114383374;10;;
;;;0,295175024;10;;
;;;0,431318094;15;;
;;;0,860042116;25;;
;;;0,944822535;30;;
;;;0,430738243;15;;
;;;0,692861721;20;;
;;;0,424054689;15;;
;;;0,146122623;10;;
;;;0,328104495;15;;
;;;0,95208594;30;;
;;;0,427381207;15;;
;;;0,889065218;25;;
;;;0,553575243;15;;
;;;0,774071474;25;;
;;;0,882137516;25;;
;;;0,514481033;15;;
;;;0,452345347;15;;
;;;0,520310068;15;;
;;;0,013031404;5;;
;;;0,921109653;30;;
;;;0,109927671;10;;
;;;0,088991974;5;;
;;;0,16113773;10;;
;;;0,478774377;15;;
;;;0,737632374;20;;
;;;0,383892331;15;;
;;;0,502304147;15;;
;;;0,498306223;15;;
;;;0,387859737;15;;
;;;0,793053987;25;;
;;;0,73628956;20;;
;;;0,789178137;25;;
;;;0,406109806;15;;
;;;0,458326975;15;;
;;;0,402661214;15;;
;;;0,336466567;15;;
;;;0,525131993;15;;
;;;0,617419965;20;;
;;;0,98034608;30;;
;;;0,628070925;20;;
;;;0,008239998;5;;
;;;0,799310282;25;;
;;;0,425855281;15;;
;;;0,663686026;20;;
;;;0,74755089;20;;
;;;0,154301584;10;;
;;;0,308206427;15;;
;;;0,176519059;10;;
;;;0,723502304;20;;
;;;0,700491348;20;;
;;;0,194830164;10;;
;;;0,099337748;5;;
;;;0,732169561;20;;
;;;0,766960662;25;;
;;;0,446455275;15;;
;;;0,805719169;25;;
;;;0,786126286;25;;
;;;0,41605884;15;;
;;;0,075899533;5;;
;;;0,157963805;10;;
;;;0,095645009;5;;
;;;0,124942778;10;;
;;;0,827845088;25;;
;;;0,893185217;25;;
;;;0,036011841;5;;
;;;0,508499405;15;;
;;;0,135563219;10;;
;;;0,378063295;15;;
;;;0,007507553;5;;
;;;0,364268929;15;;
;;;0,110751671;10;;
;;;0,264412366;10;;
;;;0,594378491;15;;
;;;0,821131016;25;;
;;;0,222815638;10;;
;;;0,076113163;5;;
;;;0,928464614;30;;
;;;0,872524186;25;;
;;;0,8239082;25;;
;;;0,259163182;10;;
;;;0,664632099;20;;
;;;0,075777459;5;;
;;;0,175908689;10;;
;;;0,725547044;20;;
;;;0,473464156;15;;
;;;0,698965423;20;;
;;;0,135685293;10;;
;;;0,422894986;15;;
;;;0,458052309;15;;
;;;0,095583972;5;;
;;;0,154606769;10;;
;;;0,960448012;30;;
;;;0,400372326;15;;
;;;0,589861751;15;;
;;;0,748924223;20;;
;;;0,823145238;25;;
;;;0,244697409;10;;
;;;0,652424696;20;;
;;;0,09704886;5;;
;;;0,204626606;10;;
;;;0,722922452;20;;
;;;0,648487808;20;;
;;;0,920163579;30;;
;;;0,990936003;30;;
;;;0,529129917;15;;
;;;0,939695425;30;;
;;;0,301858577;15;;
;;;0,9254738;30;;
;;;0,949125645;30;;
;;;0,620319224;20;;
;;;0,604297006;20;;
;;;0,487197485;15;;
;;;0,35114597;15;;
;;;0,670003357;20;;
;;;0,135196997;10;;
;;;0,512802515;15;;
;;;0,444502091;15;;
;;;0,803216651;25;;
;;;0,72420423;20;;
;;;0,094210639;5;;
;;;0,711600085;20;;
;;;0,797753838;25;;
;;;0,862758263;25;;
;;;0,782952361;25;;
;;;0,920468764;30;;
;;;0,582567827;15;;
;;;0,565172277;15;;
;;;0,632007813;20;;
;;;0,123233741;10;;
;;;0,866878262;25;;
;;;0,606707968;20;;
;;;0,107394635;10;;
;;;0,047517319;5;;
;;;0,591387677;15;;
;;;0,294412061;10;;
;;;0,399639882;15;;
;;;0,286385693;10;;
;;;0,983336894;30;;
;;;0,42793054;15;;
;;;0,166966765;10;;
;;;0,193517869;10;;
;;;0,495651112;15;;
;;;0,605639821;20;;
;;;0,241737114;10;;
;;;0,889767144;25;;
;;;0,412945952;15;;
;;;0,532914212;15;;
;;;0,330515458;15;;
;;;0,287026582;10;;
;;;0,40418714;15;;
;;;0,488570818;15;;
;;;0,239906003;10;;
;;;0,536332286;15;;
;;;0,804040651;25;;
;;;0,605792413;20;;
;;;0,65889462;20;;
;;;0,805566576;25;;
;;;0,904080325;30;;
;;;0,123508408;10;;
;;;0,029053621;5;;
;;;0,793939024;25;;
;;;0,034882656;5;;
;;;0,265327921;10;;
;;;0,533951842;15;;
;;;0,88882107;25;;
;;;0,720603046;20;;
;;;0,900875881;30;;
;;;0,738883633;20;;
;;;0,371257668;15;;
;;;0,686666463;20;;
;;;0,647144993;20;;
;;;0,912289804;30;;
;;;0,577013459;15;;
;;;0,002624592;5;;
;;;0,565538499;15;;
;;;0,560167241;15;;
;;;0,418439283;15;;
;;;0,14087344;10;;
;;;0,110477004;10;;
;;;0,204290902;10;;
;;;0,174199652;10;;
;;;0,232581561;10;;
;;;0,486709189;15;;
;;;0,936338389;30;;
;;;0,952970977;30;;
;;;0,302163762;15;;
;;;0,070467238;5;;
;;;0,778008362;25;;
;;;0,736564226;20;;
;;;0,761650441;25;;
;;;0,052125614;5;;
;;;0,379741813;15;;
;;;0,410351878;15;;
;;;0,945829646;30;;
;;;0,955046236;30;;
;;;0,087954344;5;;
;;;0,685476241;20;;
;;;0,969939268;30;;
;;;0,187902463;10;;
;;;0,913144322;30;;
;;;0,320108646;15;;
;;;0,690603351;20;;
;;;0,286873989;10;;
;;;0,429181799;15;;
;;;0,54606769;15;;
;;;0,051667837;5;;
;;;0,002716147;5;;
;;;0,136020997;10;;
;;;0,106295969;10;;
;;;0,596209601;15;;
;;;0,890652181;25;;
;;;0,316049684;15;;
;;;0,810388501;25;;
;;;0,425366985;15;;
;;;0,557664724;15;;
;;;0,916165654;30;;
;;;0,013458663;5;;
;;;0,3861507;15;;
;;;0,224890896;10;;
;;;0,486220893;15;;
;;;0,925656911;30;;
;;;0,768822291;25;;
;;;0,760490738;25;;
;;;0,705801569;20;;
;;;0,157322916;10;;
;;;0,295205542;10;;
;;;0,839136937;25;;
;;;0,529496139;15;;
;;;0,407513657;15;;
;;;0,679464095;20;;
;;;0,385357219;15;;
;;;0,483260598;15;;
;;;0,700643941;20;;
;;;0,542191839;15;;
;;;0,955809198;30;;
;;;0,141758477;10;;
;;;0,078493606;5;;
;;;0,959471419;30;;
;;;0,217322306;10;;
;;;0,319254128;15;;
;;;0,153874325;10;;
;;;0,427625355;15;;
;;;0,17731254;10;;
;;;0,003906369;5;;
;;;0,431134983;15;;
;;;0,525742363;15;;
;;;0,321817682;15;;
;;;0,568315683;15;;
;;;0,801171911;25;;
;;;0,056215094;5;;
;;;0,318277535;15;;
;;;0,285744804;10;;
;;;0,116183966;10;;
;;;0,945402387;30;;
;;;0,439161351;15;;
;;;0,685201575;20;;
;;;0,250892666;10;;
;;;0,684865871;20;;
;;;0,36219367;15;;
;;;0,774803919;25;;
;;;0,556169317;15;;
